"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
551051,"JDT","Core","jdt-core-inbox","NEW"," ---","Unexpected compilation errors when changing code of a class from a plug-in project","2019-09-30 05:34:58"
551064,"JDT","Core","jdt-core-inbox","NEW"," ---","ASTParser not able to recover directly in body of type declaration","2019-09-17 12:43:49"
551072,"JDT","Core","jdt-core-inbox","NEW"," ---","Diagnose state changing assertions","2020-06-05 18:06:24"
551077,"JDT","Core","jdt-core-inbox","NEW"," ---","[api] double wrong in Signature re intersection vs union","2019-09-15 09:02:26"
551094,"JDT","Core","jdt-core-inbox","NEW"," ---","[13] Missing Token for TextBlock in ITerminalSymbols","2019-09-19 08:23:35"
551129,"JDT","Core","jdt-core-inbox","NEW"," ---","Circular dependency error reported that could be resolved due to main and test build separation","2021-02-02 15:34:51"
551186,"JDT","Core","jdt-core-inbox","NEW"," ---","Problem markers not removed for resolved build cycle","2020-03-26 06:46:25"
551346,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE while running save actions for UnboxingCleanUp","2019-11-05 18:37:42"
551420,"JDT","Core","jdt-core-inbox","NEW"," ---","Unable to specify specific annotation processors to run","2019-09-24 15:56:57"
551472,"JDT","Core","jdt-core-inbox","NEW"," ---","Java Editor: Document does not match the AST","2019-09-30 04:09:57"
551481,"JDT","Core","jdt-core-inbox","NEW"," ---","Too many error reports","2019-09-25 20:19:57"
551555,"JDT","Core","jdt-core-inbox","NEW"," ---","When using shortcut key for block comment (Ctrl+shift+/) is not working properly in new version of eclipse","2019-09-30 03:16:49"
551602,"JDT","Core","jdt-core-inbox","NEW"," ---"," --enable-preview setting of workspace is applied to new 1.8 projects with project specific settings","2019-12-27 13:05:32"
551673,"JDT","Core","jdt-core-inbox","NEW"," ---","The package java.lang.model.element is accessible from more than one module: <unnamed>, java.compiler","2019-10-04 03:54:33"
551686,"JDT","Core","jdt-core-inbox","NEW"," ---","NaiveASTFlattener has missing spaces before extended operands in InfixExpression","2019-10-20 07:37:29"
551726,"JDT","Core","jdt-core-inbox","NEW"," ---","""Remove redundant type argument"" removes types that the compiler needs","2020-03-14 20:11:56"
551807,"JDT","Core","jdt-core-inbox","NEW"," ---","Javadoc hover for Comparator.thenComparing(Function keyExtractor) is missing method signature","2019-10-05 14:01:51"
551882,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] Invalid receiver type class X; not a subtype of implementation type interface Y","2020-02-11 10:54:43"
551913,"JDT","Core","jdt-core-inbox","NEW"," ---","Invalid error: The method X must override or implement a supertype method","2021-02-15 23:54:02"
551929,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.9][compiler] Eclipse compiler shows error on javac-valid construct for diamond inference","2019-10-08 12:34:18"
551943,"JDT","Core","jdt-core-inbox","NEW"," ---","Javadoc missing Java versions","2019-10-09 00:58:18"
552012,"JDT","Core","jdt-core-inbox","NEW"," ---","Javadoc formatting breaks {@code} code block.","2019-11-23 19:12:16"
552028,"JDT","Core","jdt-core-inbox","NEW"," ---","[9] Warning in module-info when opening a resource package","2020-06-05 18:04:58"
552044,"JDT","Core","jdt-core-inbox","NEW"," ---","Stack Overflow Internal Error ""Requesting Java AST from selection""","2019-10-15 04:54:45"
552068,"JDT","Core","jdt-core-inbox","NEW"," ---","Javadoc long lines split copyright notice differently","2019-10-15 11:08:36"
552146,"JDT","Core","jdt-core-inbox","NEW"," ---","Wrong insertion of postfix template","2021-02-23 08:36:47"
552191,"JDT","Core","jdt-core-inbox","NEW"," ---","[performance][external] excessive file access for reading external annotations","2019-10-17 14:26:38"
552199,"JDT","Core","jdt-core-inbox","NEW"," ---","DecisionTableTest.java AutoGenerated (Drools) Works on Windows But Not Mac","2019-10-18 15:06:17"
552463,"JDT","Core","jdt-core-inbox","NEW"," ---","The --patch-module „Patch with“ Button of the Module Dependencies Tab Displays an Empty List","2019-10-29 02:34:43"
552464,"JDT","Core","jdt-core-inbox","NEW"," ---","Available Documentation For the „Module Dependencies“ Tab Lacks Sufficient Detailed Usage Steps","2019-10-28 02:04:57"
552468,"JDT","Core","jdt-core-inbox","NEW"," ---","""Split variable declaration"" can eat code","2019-10-28 03:34:19"
552548,"JDT","Core","jdt-core-inbox","NEW"," ---","With auto complete eclipse stucks and does not restart without kill it and open it again","2019-10-30 10:49:06"
552569,"JDT","Core","jdt-core-inbox","NEW"," ---","Java completion crashes on intersection variable declared using var","2019-10-30 11:20:41"
552572,"JDT","Core","jdt-core-inbox","NEW"," ---","ArrayIndexOutOfBoundsException in ModuleBinding.getOrCreateDeclaredPackage","2019-10-30 12:44:28"
552598,"JDT","Core","jdt-core-inbox","NEW"," ---","Generate code UX : need a quick add usual wizard with defaults (Constructors, toStr, Get-Setters ...)","2019-11-02 16:28:12"
552646,"JDT","Core","jdt-core-inbox","NEW"," ---","Reflection problem with generic types","2019-11-04 02:28:34"
552671,"JDT","Core","jdt-core-inbox","NEW"," ---","ASTRewrite ignores new nodes with replaced names","2019-11-05 01:41:47"
552867,"JDT","Core","jdt-core-inbox","NEW"," ---","""<name> cannot be resolved or is not a field"" when ""Extract to local variable"" applied to field ref","2019-11-09 00:54:42"
552884,"JDT","Core","jdt-core-inbox","NEW"," ---","[content assist] Generic constructor invocation proposal doesn't use diamond operator","2021-01-12 17:24:31"
553007,"JDT","Core","jdt-core-inbox","NEW"," ---","ExtractMethodRefactoring considers a refactoring valid when is not.","2019-11-13 11:52:50"
553097,"JDT","Core","jdt-core-inbox","NEW"," ---","[13][content assist] No code completion after text block","2020-07-30 01:13:56"
553150,"JDT","Core","jdt-core-inbox","NEW"," ---","[14] Pattern instanceof - Formatter support","2020-11-17 03:27:18"
553409,"JDT","Core","jdt-core-inbox","NEW"," ---","[Formatter] Unnecessary blank lines created","2019-11-24 18:32:44"
553464,"JDT","Core","jdt-core-inbox","NEW"," ---","Anonymous inner classes with empty type parameters not shown in type hierarchy view","2019-12-10 03:00:40"
553519,"JDT","Core","jdt-core-inbox","NEW"," ---","Call hierarchy does not find callers using a different execution environment","2020-05-15 11:09:30"
553541,"JDT","Core","jdt-core-inbox","NEW"," ---","wrong error ""Type mismatch: cannot convert from Class<NotNullIfValidator> to Class<? extends ConstraintValidator<?,?>>""","2020-06-05 18:34:48"
553601,"JDT","Core","jdt-core-inbox","NEW"," ---","Compile without errors invalid source code","2019-12-03 14:49:45"
553605,"JDT","Core","jdt-core-inbox","NEW"," ---","Test failure for skeleton SpringBoot application","2019-11-29 02:46:24"
553606,"JDT","Core","jdt-core-inbox","NEW"," ---","Shortcut for JUnit doesn't work on Kotlin class","2019-11-29 02:58:37"
553623,"JDT","Core","jdt-core-inbox","NEW"," ---","Generics Compiler regression in 1.9.5","2020-06-05 17:49:50"
553826,"JDT","Core","jdt-core-inbox","NEW"," ---","Quickfix proposes unavailable methods","2019-12-05 12:20:43"
558011,"JDT","Core","jdt-core-inbox","NEW"," ---","Javadoc hover unexpectedly resolves string contents to a Java class by that name","2020-08-18 02:02:19"
558220,"JDT","Core","jdt-core-inbox","NEW"," ---","local variable cannot be renamed (exception in createCharArrayTypeSignature)","2020-06-05 18:05:08"
558235,"JDT","Core","jdt-core-inbox","NEW"," ---","Regression with type X collides with package which forces an error marker","2019-12-11 13:12:51"
558249,"JDT","Core","jdt-core-inbox","NEW"," ---","StackOverflowError on content assist","2019-12-12 03:43:58"
558274,"JDT","Core","jdt-core-inbox","NEW"," ---","Provide content assist suggestions for static methods/fields in the project (without additional configuration)","2019-12-12 14:13:14"
558299,"JDT","Core","jdt-core-inbox","NEW"," ---","[organize Imports] Organize imports creates duplicate wildcard ""import"" and ""import static""","2019-12-13 09:05:58"
558325,"JDT","Core","jdt-core-inbox","NEW"," ---","CompilationParticipant not notified that user has canceled build","2020-04-01 07:49:42"
558459,"JDT","Core","jdt-core-inbox","NEW"," ---","org.eclipse.text.edits.MalformedTreeException: Overlapping text edits, during cleanup","2020-01-11 12:50:51"
558460,"JDT","Core","jdt-core-inbox","NEW"," ---","clean up: Remove redundant modifiers","2019-12-20 05:28:42"
558545,"JDT","Core","jdt-core-inbox","NEW"," ---","support shebang style java","2020-01-15 05:54:23"
558621,"JDT","Core","jdt-core-inbox","NEW"," ---","[content assist] Eclipse suggests 'new' for qualified allocation even if no inner class exists.","2019-12-26 04:11:52"
558814,"JDT","Core","jdt-core-inbox","NEW"," ---","[14] Missing parenthesis in the record gives ""class expected"" error","2020-03-12 06:09:06"
559000,"JDT","Core","jdt-core-inbox","NEW"," ---"," @SuppressWarnings(""overloads"") is not supported by Eclipse","2020-01-12 17:34:01"
559042,"JDT","Core","jdt-core-inbox","NEW"," ---","Ability to re-use ""environment"" for ASTParser","2020-01-21 16:18:15"
559101,"JDT","Core","jdt-core-inbox","NEW"," ---","AttachedJavadocTests.test025() failing","2020-03-13 01:55:38"
559146,"JDT","Core","jdt-core-inbox","NEW"," ---","Save action ""Remove unnecessary array creation"" causes errors and removes comments","2020-11-06 13:36:11"
559168,"JDT","Core","jdt-core-inbox","NEW"," ---","Call hierarchy shows no results: internal error, UnsupportedOperationException","2020-02-21 05:40:01"
559172,"JDT","Core","jdt-core-inbox","NEW"," ---","Null pointer exception in: org.eclipse.jdt.ui.JavaAllCompletionProposalComputer","2020-06-05 18:05:31"
559173,"JDT","Core","jdt-core-inbox","NEW"," ---","[resource] Collection methods like Map.put() are not resource creations / acquisitions","2020-06-05 17:50:44"
559179,"JDT","Core","jdt-core-inbox","NEW"," ---","syntax color","2020-03-06 18:33:54"
559234,"JDT","Core","jdt-core-inbox","NEW"," ---","Missing indices in IllegalArgumentException thrown from ASTNode.setSourceRange()","2020-01-16 04:35:19"
559262,"JDT","Core","jdt-core-inbox","NEW"," ---","Deprecate CU.codeComplete() variants without a monitor","2020-06-05 18:05:06"
559308,"JDT","Core","jdt-core-inbox","NEW"," ---","Freeze below OccurrenceFinder in JavaEditor of ASTConverter from git history","2020-01-17 15:03:44"
559617,"JDT","Core","jdt-core-inbox","NEW"," ---","UI freeze whilst computing postfix completions","2020-01-28 05:02:43"
559629,"JDT","Core","jdt-core-inbox","NEW"," ---","quick fix adds @SuppressWarnings in wrong place","2020-01-28 09:19:21"
559756,"JDT","Core","jdt-core-inbox","NEW"," ---","Performance regression","2020-02-11 12:31:02"
559851,"JDT","Core","jdt-core-inbox","NEW"," ---","ProblemReporter.deprecatedSinceValue(...) throws NullPointerException","2020-10-29 20:13:02"
559913,"JDT","Core","jdt-core-inbox","NEW"," ---","Automatic conversion to lambdas silently changes the meaning of ""this""","2020-02-07 05:05:26"
559914,"JDT","Core","jdt-core-inbox","NEW"," ---","Support Off/On tags for Source Cleanup","2020-02-07 05:12:56"
559939,"JDT","Core","jdt-core-inbox","NEW"," ---","[postfix] Incorrect local variable insert with posfix completions","2020-02-11 14:30:29"
559963,"JDT","Core","jdt-core-inbox","NEW"," ---","Wrong null analysis with code in dead block","2020-02-10 03:41:43"
560025,"JDT","Core","jdt-core-inbox","NEW"," ---","Null analysis of final property","2020-02-11 10:15:27"
560131,"JDT","Core","jdt-core-inbox","NEW"," ---","The project was not built due to ""Problems encountered while deleting files.""","2020-02-15 08:11:07"
560145,"JDT","Core","jdt-core-inbox","NEW"," ---","[13] Improve error message for parse error on yield() method call","2021-02-10 08:26:54"
560146,"JDT","Core","jdt-core-inbox","NEW"," ---","Enable version comparison for  jdt.core repo","2020-08-26 09:13:06"
560236,"JDT","Core","jdt-core-inbox","NEW"," ---","[null] Potential null pointer access on @NonNull number when auto-unboxing is involved","2020-02-18 12:10:52"
560268,"JDT","Core","jdt-core-inbox","NEW"," ---","autocomplete prefer inexact matches over exact one","2020-02-20 08:32:51"
560288,"JDT","Core","jdt-core-inbox","NEW"," ---","[null] Inconsistent refresh upon change in external annotation for Enum.name()","2020-02-18 12:32:19"
560315,"JDT","Core","jdt-core-inbox","NEW"," ---","[null] Spring's @Value injected @NonNull fields cause ""may not have been initialized"" errors","2020-04-26 07:27:13"
560363,"JDT","Core","jdt-core-inbox","NEW"," ---","""Java Source Attachment"" + ""Path within archive""","2020-02-20 14:17:37"
560434,"JDT","Core","jdt-core-inbox","NEW"," ---","NullPointerException in ReferenceExpression.generateCode when compiling java.base","2021-03-11 14:20:34"
560439,"JDT","Core","jdt-core-inbox","NEW"," ---","""Organize Imports"" adds unnecessary static import when creating anonymous class of enclosing interface and calling static method within","2020-02-23 11:35:09"
560502,"JDT","Core","jdt-core-inbox","NEW"," ---","Perform the calculation of the JDT index in parallel","2020-02-25 06:33:48"
560545,"JDT","Core","jdt-core-inbox","NEW"," ---","Type hierarchy missing entries for method references","2020-02-26 07:22:37"
560631,"JDT","Core","jdt-core-inbox","NEW"," ---","""Remove unused imports"" does not work (anymore)","2020-03-02 02:33:31"
560675,"JDT","Core","jdt-core-inbox","NEW"," ---","[codegen] Use StringConcatFactory method","2021-02-19 07:30:22"
560812,"JDT","Core","jdt-core-inbox","NEW"," ---","Computing type hierarchy fails","2020-03-05 07:40:01"
560823,"JDT","Core","jdt-core-inbox","NEW"," ---","allow SuppressWarnings on variable to suppress ""Potential resource leak"" warning","2020-03-05 10:47:39"
560904,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclispe do not start","2020-03-09 06:09:15"
560929,"JDT","Core","jdt-core-inbox","NEW"," ---","JUnitPlatform NoSuchMethodError @ org.junit.runner.Description.createSuiteDescription","2020-03-09 11:09:34"
560953,"JDT","Core","jdt-core-inbox","NEW"," ---","[14][recovery] Record - Recovery should be better","2021-02-19 07:26:22"
560999,"JDT","Core","jdt-core-inbox","NEW"," ---","var with generic is allowed","2020-03-11 16:34:41"
561007,"JDT","Core","jdt-core-inbox","NEW"," ---","[14][recovery] Error in recovery of Record CompactConstructor","2020-03-12 06:15:49"
561009,"JDT","Core","jdt-core-inbox","NEW"," ---","Store user library content in .classpath","2020-03-11 08:37:11"
561010,"JDT","Core","jdt-core-inbox","NEW"," ---","Java Build Path: support relative paths through ""Add External JARs...""","2020-03-11 04:03:01"
561076,"JDT","Core","jdt-core-inbox","NEW"," ---","Copy/Paste Class in same package throws exception","2020-03-12 15:31:39"
561100,"JDT","Core","jdt-core-inbox","NEW"," ---","Non-optimal completion inside lambda, while code has syntax errors","2020-03-13 12:14:55"
561188,"JDT","Core","jdt-core-inbox","NEW"," ---","warn when optional warnings are configured as error but no longer suppressable","2021-02-10 08:27:57"
561227,"JDT","Core","jdt-core-inbox","NEW"," ---","the temp class type generated for anonymous class in a static function is different with JDK javac","2020-03-20 01:03:58"
561231,"JDT","Core","jdt-core-inbox","NEW"," ---","""Convert to 'for' loop using index"" fails with loop variable with var type and array-typed field","2020-03-18 18:59:49"
561266,"JDT","Core","jdt-core-inbox","NEW"," ---","[save action] Remove trailing white spaces on all lines should not apply to text blocks","2020-03-19 11:39:03"
561322,"JDT","Core","jdt-core-inbox","NEW"," ---","""References > Project"" can't find implicit toString()","2020-03-21 12:36:06"
561425,"JDT","Core","jdt-core-inbox","NEW"," ---","Lack of override of traverse method in FieldDeclaration causes nodes to be skipped by ASTVisitor","2020-07-16 12:43:52"
561482,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][inference] compile error with method reference against raw target type","2020-06-27 12:47:35"
561531,"JDT","Core","jdt-core-inbox","NEW"," ---","[extract local] Extract local can cause ClassCastException","2020-03-28 01:37:57"
561546,"JDT","Core","jdt-core-inbox","NEW"," ---","""Convert to 'for' loop using index"" doesn't work if loop body is empty","2020-03-28 18:15:53"
561548,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] adopt any fixes that might result from JDK-8206142","2020-06-05 18:05:01"
561549,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][annotation] javac no longer complains about type annotation on static type part","2020-06-05 17:50:54"
561565,"JDT","Core","jdt-core-inbox","NEW"," ---","Non-null analysis incorrectly reports dead code; ignores catching NullPointerException","2020-03-29 15:14:13"
561572,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE in TypeBinding.genericCast() in JDT compiler","2020-05-12 04:54:17"
561579,"JDT","Core","jdt-core-inbox","NEW"," ---","Minute-long UI freeze in TypeHierarchy.getAllSubtypesForType0()","2020-03-30 07:18:58"
561581,"JDT","Core","jdt-core-inbox","NEW"," ---","Code prompt","2020-03-30 08:08:00"
561585,"JDT","Core","jdt-core-inbox","NEW"," ---","Allow non blocking content-assist to work when incompatible completion participants are disabled","2020-03-30 09:04:07"
561589,"JDT","Core","jdt-core-inbox","NEW"," ---","Unexpected ""Resource leak is never closed"" warnings","2020-10-13 23:52:18"
561645,"JDT","Core","jdt-core-inbox","NEW"," ---","JDT compiler fails to infer correctly generic types","2020-04-01 09:01:33"
561650,"JDT","Core","jdt-core-inbox","NEW"," ---","Allows to disable ""Resource leak"" for selected classes (user white list)","2020-04-01 10:31:07"
561731,"JDT","Core","jdt-core-inbox","NEW"," ---","Find all subtypes that implement or inherit a set of interfaces","2020-04-03 09:57:10"
561775,"JDT","Core","jdt-core-inbox","NEW"," ---","Computing type hierarchy sometimes fails with StackOverflowError","2020-04-04 13:56:20"
561806,"JDT","Core","jdt-core-inbox","NEW"," ---","[organize imports] sorts case sensitively","2020-04-06 04:41:36"
561875,"JDT","Core","jdt-core-inbox","NEW"," ---","[14] Pattern instanceof - incorrect supresswarnings","2020-11-10 03:39:33"
561878,"JDT","Core","jdt-core-inbox","NEW"," ---","AST statement recovery fails for lambda expression","2020-04-09 04:53:14"
561978,"JDT","Core","jdt-core-inbox","NEW"," ---","[14][compiler] Text block with the \<line-terminator> distorts line numbers for Unix-style line delimiters","2020-04-10 06:46:26"
562080,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] In enum, reference from lambda to static member not working","2020-04-14 05:34:53"
562113,"JDT","Core","jdt-core-inbox","NEW"," ---","Deprecation warnings are not suppressed in lambdas of deprecated methods","2020-04-14 11:30:00"
562173,"JDT","Core","jdt-core-inbox","NEW"," ---","JDK 14.0.1 switch on enum error","2020-04-15 15:29:49"
562222,"JDT","Core","jdt-core-inbox","NEW"," ---","Null analysis error when passing array element to a method","2020-04-16 10:14:27"
562230,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclipse compilation marks an error which is not rised when compiling outside (with maven)","2020-04-18 07:05:33"
562268,"JDT","Core","jdt-core-inbox","NEW"," ---","[14] No compiler error/warning for @Serial annotated methods/fields that are not part of the serialization mechanism","2021-02-10 08:28:03"
562436,"JDT","Core","jdt-core-inbox","NEW"," ---","ASTParser.createBindings fails if Editor is Opened in Parallel","2020-06-09 16:26:59"
562500,"JDT","Core","jdt-core-inbox","NEW"," ---","Show a lot of xxx cannot be resolved to a type or variable","2020-04-29 09:21:31"
562526,"JDT","Core","jdt-core-inbox","NEW"," ---","Exception occurred during compilation unit conversion","2021-02-15 02:42:02"
562538,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][overloading] default method wrongly seen as equivalent to unrelated abstract method","2020-06-05 18:39:24"
562543,"JDT","Core","jdt-core-inbox","NEW"," ---","[11] Better error messages and quick fix when package is accessible from more than one module","2020-04-28 02:50:41"
562551,"JDT","Core","jdt-core-inbox","NEW"," ---","content assist not working inside lambda expression","2020-04-28 06:22:01"
562598,"JDT","Core","jdt-core-inbox","NEW"," ---","children of root modules computed multiple times during classpath change","2020-04-29 07:11:33"
562681,"JDT","Core","jdt-core-inbox","NEW"," ---","[tests] testLeaksOnFullBuild, testLeaksOnCleanBuild, testLeaksOnIncrementalBuild tests failing due to ""Failed to read opened file descriptors""","2021-02-19 07:31:36"
562690,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][assist] ContentAssist not working on field init with lambda","2020-05-01 12:17:25"
562731,"JDT","Core","jdt-core-inbox","NEW"," ---","[9] warn when a project dependency is used as an automatic module causing runtime problem","2020-06-05 17:50:57"
562733,"JDT","Core","jdt-core-inbox","NEW"," ---","Error when a certain Maven dependency is present","2020-05-04 01:41:26"
562748,"JDT","Core","jdt-core-inbox","NEW"," ---","[compiler]Decongest TagBits","2020-06-05 18:04:48"
562764,"JDT","Core","jdt-core-inbox","NEW"," ---","ClasspathLocation.forJrtSystem creates ClasspathJrtWithReleaseOption for Java 11 projects on Java 11","2020-05-04 06:35:07"
562769,"JDT","Core","jdt-core-inbox","NEW"," ---","MethodInvocation#resolveMethodBinding() returns incorrect binding","2020-05-04 07:10:25"
562804,"JDT","Core","jdt-core-inbox","NEW"," ---","Make APT tests run with latest JavaSE profile in gerrit","2020-05-04 23:54:24"
562845,"JDT","Core","jdt-core-inbox","NEW"," ---","remove left over code from times when ModuleDeclaration was a subtype of TypeDeclaration","2020-06-05 18:05:26"
562861,"JDT","Core","jdt-core-inbox","NEW"," ---","Provide an API in the compiler to find whether an option/feature is supported or not","2020-05-06 03:57:01"
562910,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclipse fails to compile lower bounded wildcard with Serializable arrays","2020-06-05 18:05:16"
562914,"JDT","Core","jdt-core-inbox","NEW"," ---","Java Build Process reports missing classes, when they are actually there and resolvable.","2020-05-07 08:16:08"
562943,"JDT","Core","jdt-core-inbox","NEW"," ---","[search] matchRule is not considered when searching for return type references.","2020-05-08 03:03:59"
562968,"JDT","Core","jdt-core-inbox","NEW"," ---","[content assist] Support flow typing also for disjunctions","2020-05-08 08:18:29"
563003,"JDT","Core","jdt-core-inbox","NEW"," ---","Extract to variable with var type sometimes needs to add inferred type parameters","2020-05-09 16:49:59"
563008,"JDT","Core","jdt-core-inbox","NEW"," ---","No MethodInvocations can be found in the ASTVisitor for some expressions","2020-06-09 08:06:48"
563017,"JDT","Core","jdt-core-inbox","NEW"," ---","o.e.j.i.compiler.parser.Scanner.getNextToken0() throws ArrayIndexOutOfBounds on each file","2020-11-16 11:17:03"
563020,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclipse content assist not working when using Method reference inside Stream.map","2021-01-08 09:36:27"
563029,"JDT","Core","jdt-core-inbox","NEW"," ---","Unnecessary @SuppressWarnings(""restriction"") could tell for which element","2020-05-11 12:16:16"
563098,"JDT","Core","jdt-core-inbox","NEW"," ---","[formatter] Option to not indent if statement after else","2020-06-10 06:54:49"
563106,"JDT","Core","jdt-core-inbox","NEW"," ---","[ASTRewrite] Generify ASTRewrite::createMoveTarget","2020-05-13 06:38:03"
563111,"JDT","Core","jdt-core-inbox","NEW"," ---","""Open Implementation"" on IProject.getFile() does not find anything","2020-05-15 07:06:39"
563115,"JDT","Core","jdt-core-inbox","NEW"," ---","[15] Fix comparator errors in Y builds","2020-05-13 01:38:24"
563118,"JDT","Core","jdt-core-inbox","NEW"," ---","NPE in MatchLocator.createHandle","2020-06-23 03:33:33"
563200,"JDT","Core","jdt-core-inbox","NEW"," ---","Missing warning ""Statement unnecessarily nested within else clause""","2020-05-15 06:32:47"
563202,"JDT","Core","jdt-core-inbox","NEW"," ---","Deprecated API removals page missing for JDT Plug-in Developer Guide in Help content.","2020-05-15 04:08:59"
563247,"JDT","Core","jdt-core-inbox","NEW"," ---","Parsing issues when a method has not semicolon at the end","2020-05-16 14:15:58"
563260,"JDT","Core","jdt-core-inbox","NEW"," ---","Issue in syntax highlighting","2020-05-17 05:03:53"
563261,"JDT","Core","jdt-core-inbox","NEW"," ---","sourceEnd incorrectly decoded from positions in ProblemReporter.dereferencingNullableExpression","2020-05-17 05:41:31"
563295,"JDT","Core","jdt-core-inbox","NEW"," ---","Multiple ""cannot be resolved to a type"" messages","2020-05-18 11:17:44"
563314,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8][inference] refresh inference implementation wrt recent JLS chap 18","2020-06-05 17:50:39"
563318,"JDT","Core","jdt-core-inbox","NEW"," ---","Apply the ct.sym performance improvement changes to batch compiler too","2020-07-27 09:56:25"
563374,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.10][refactoring] Save action ""type inference"" converts lambda expression to var","2020-05-19 20:53:00"
563416,"JDT","Core","jdt-core-inbox","NEW"," ---","Null Pointer Exception in while building type bindings","2020-05-21 18:04:18"
563417,"JDT","Core","jdt-core-inbox","NEW"," ---","use Collectors.groupingBy method on map stream, the code intellisense can not hint the Entry type","2020-05-21 06:59:30"
563428,"JDT","Core","jdt-core-inbox","NEW"," ---","[test] testCreateIncludedCompilationUnit failure","2021-02-19 07:31:52"
563439,"JDT","Core","jdt-core-inbox","NEW"," ---","[impl] reconsider /*static*/ fields in Scanner","2020-05-22 00:53:05"
563458,"JDT","Core","jdt-core-inbox","NEW"," ---","Reduce tests from jdt.core.tests.compiler bundle","2020-05-29 03:47:40"
563606,"JDT","Core","jdt-core-inbox","NEW"," ---"," @SuppressWarnings(""deprecation"") on method, field, variable is not removing the import deprecation warning","2020-05-26 15:29:18"
563711,"JDT","Core","jdt-core-inbox","NEW"," ---","ASTConverter throws IAE on code with syntax errors","2021-02-01 08:25:07"
563738,"JDT","Core","jdt-core-inbox","NEW"," ---","Again: Internal error during build due to MarkerInfo AssertionFailedException: Marker property value is too long","2020-12-24 03:39:44"
563767,"JDT","Core","jdt-core-inbox","NEW"," ---","[1.8] Eclipse IDE Compiler incorrectly complaining about compiler error for code which compiles fine with Javac and IntelliJ","2020-06-27 12:47:39"
563771,"JDT","Core","jdt-core-inbox","NEW"," ---","[performance] JavaModelManager.getOptions() even in cached case slow","2021-01-18 13:00:32"
563779,"JDT","Core","jdt-core-inbox","NEW"," ---","select enclosing scope misses some scopes","2020-06-01 10:59:19"
563819,"JDT","Core","jdt-core-inbox","NEW"," ---","Eclipse buids crazy class paths","2021-01-04 18:00:33"
564013,"JDT","Core","jdt-core-inbox","NEW"," ---","javadoc import reported as unused in batch compiler","2020-07-30 12:08:49"
564092,"JDT","Core","jdt-core-inbox","NEW"," ---","[search]Evaluate move from SimpleLookupTable in DiskIndex/MemoryIndex","2020-06-09 00:13:37"
564189,"JDT","Core","jdt-core-inbox","NEW"," ---","Possible typo in JavaProjectElementInfo.getProjectCache(JavaProject, boolean)","2020-08-16 12:07:02"
564244,"JDT","Core","jdt-core-inbox","NEW"," ---","Returning from a finally after a try-with-resouces block leads to Error in JDT Core during AST creation","2020-06-12 08:25:36"
564263,"JDT","Core","jdt-core-inbox","NEW"," ---","Inner classes using lambdas in super calls difference between javac.","2020-06-24 07:55:16"
564315,"JDT","Core","jdt-core-inbox","NEW"," ---","Upgrading to eclipse-jdt-annotations-2.2.4 broke incremental compilation","2020-06-23 20:23:01"
564352,"JDT","Core","jdt-core-inbox","NEW"," ---","Incorrect ""No exception of type CustomIOException can be thrown; an exception type must be a subclass of Throwable"" error","2020-06-16 14:56:22"
564399,"JDT","Core","jdt-core-inbox","NEW"," ---","[Comparator] Comparator Errors in Y-build Y20200617-2350","2020-07-03 03:16:29"
564427,"JDT","Core","jdt-core-inbox","NEW"," ---","[search] Make the idle time in IndexManager.notifyIdle configurable","2020-06-18 23:42:50"
564449,"JDT","Core","jdt-core-inbox","NEW"," ---","Setting compiler compliance to 14 corrupts the workspace","2020-07-21 07:13:20"
564458,"JDT","Core","jdt-core-inbox","NEW"," ---","A class file was not written. - Compiling problem","2020-06-19 04:25:26"
564482,"JDT","Core","jdt-core-inbox","NEW"," ---","javac vs. Eclipse compiler on method reference returning a raw Comparable type","2020-06-19 11:20:49"
564524,"JDT","Core","jdt-core-inbox","NEW"," ---","[null] NoClassDefFoundError caused by annotation based null analysis","2020-06-24 07:14:57"
564602,"JDT","Core","jdt-core-inbox","NEW"," ---","[16] Sealed - delink sealed/non-sealed from ExtraCompilerModifiers","2021-02-09 04:13:16"
564621,"JDT","Core","jdt-core-inbox","NEW"," ---","[11] autocomplete does not suggest var type declared variables when applicable","2020-06-25 04:03:44"
564769,"JDT","Core","jdt-core-inbox","NEW"," ---","JavaModelCache VERBOSE and DEBUG_CACHE_INSERTIONS should result in log entries","2020-07-02 09:50:23"
